8.379478041194768356e-02;6.153759175253789798e-06;1.687460542194305080e-01;4.213388182654775882e-01;6.792656099643847867e-01;8.379366049705086472e-02;1.071423736330892050e-05;1.687460542194305080e-01;8.265863737100452857e-01;8.499083127983082520e-01;1.691477834968989624e-01
8.379992047495861407e-02;1.434414709070039201e-05;1.687460542194305080e-01;4.871482503462193359e-01;3.670749005848659152e-01;8.380079100674439618e-02;1.844973201109505903e-06;1.687460542194305080e-01;2.234487014472470723e-01;9.011703967348859701e-01;1.698403855589195321e-01
8.379995511150181708e-02;1.032399897658535001e-05;1.687460542194305080e-01;1.818848496067785869e-01;8.596065448944175680e-01;8.380329407426632959e-02;8.100332903123252403e-06;1.687460542194305080e-01;2.213705088552236355e-01;1.862721450788280275e-01;1.691437590342916020e-01
8.380344647505641453e-02;3.985511570903656718e-06;1.687460542194305080e-01;7.838679704295637984e-01;4.541280791618471091e-01;8.379926468974069342e-02;1.024548947866579642e-05;1.687460542194305080e-01;2.052067886950414421e-01;9.445815308793753529e-01;1.694489584220939260e-01
8.379562092539601104e-02;1.423792835822485616e-05;1.687460542194305080e-01;3.899350190971236363e-01;4.432752956257248189e-01;8.379639447486081361e-02;3.507527274730933450e-06;1.687460542194305080e-01;8.328209514861156793e-01;3.767731326809752312e-01;1.696824912577981348e-01
8.380442784378042131e-02;6.206868541491557724e-06;1.687460542194305080e-01;3.767731326809752312e-01;8.889321514707479999e-01;8.380273296226647961e-02;9.118647273203251582e-06;1.687460542194305080e-01;3.532202833047097812e-01;5.624250042350679157e-01;1.690435476066199927e-01
8.380397525961594263e-02;3.916238484513701905e-06;1.687460542194305080e-01;3.800058767130117254e-01;7.189821795008325411e-01;8.379444328292719180e-02;8.312770367778995056e-07;1.687460542194305080e-01;8.252009119820298277e-01;2.294523689353147322e-01;1.698179036936411646e-01
8.379698098699234210e-02;1.139773181577731202e-05;1.687460542194305080e-01;1.712629763586588361e-01;8.342064132141312482e-01;8.379309014863950411e-02;2.773232558898970599e-06;1.687460542194305080e-01;1.691847837666354271e-01;3.105018800242282939e-01;1.696045331887782448e-01
8.379944249066244299e-02;3.537545612193925950e-06;1.687460542194305080e-01;3.740022092249440377e-01;2.262196249032782935e-01;8.379656996667969593e-02;9.298757297849947814e-06;1.687460542194305080e-01;5.744323392112031801e-01;9.274941695671827802e-01;1.693273655638669883e-01
8.380366122162424825e-02;8.393588968868073447e-06;1.687460542194305080e-01;3.927059425531548853e-01;2.139813796391403788e-01;8.379804317431716054e-02;1.325425053102809873e-06;1.687460542194305080e-01;5.282502816106826593e-01;3.003418273521137882e-01;1.696098346997991779e-01
8.379721651548610595e-02;7.012745446620485201e-06;1.687460542194305080e-01;7.494623375171760582e-01;6.268489745877939834e-01;8.379874283248979483e-02;5.772757200059817240e-06;1.687460542194305080e-01;7.871007144616003481e-01;4.187988050974489340e-01;1.689254493177275440e-01
8.380103577164965678e-02;6.003667488037271586e-06;1.687460542194305080e-01;6.153034601876637977e-01;7.873316247496028319e-01;8.379348731433486352e-02;1.057569119049619681e-05;1.687460542194305080e-01;7.256785778529080133e-01;5.848233021713202806e-01;1.696558702406051888e-01
8.380059011479382147e-02;1.914246287532275196e-06;1.687460542194305080e-01;5.511104001229402138e-01;8.155026798859205117e-01;8.380486195512186487e-02;2.170556707224328836e-06;1.687460542194305080e-01;7.730151868934415083e-01;3.141964446322699778e-01;1.691985183945734217e-01
8.379997358432485222e-02;7.250583043023641840e-07;1.687460542194305080e-01;4.518189762818211053e-01;5.478776560909038862e-01;8.380023220384742733e-02;5.472573825659594872e-06;1.687460542194305080e-01;3.638421565528295321e-01;5.266339095946644955e-01;1.691467703259877109e-01
8.380256901596200292e-02;7.354492672854680965e-06;1.687460542194305080e-01;8.152717695979178059e-01;9.448124411673780587e-01;8.379405304454047576e-02;6.416996903568431976e-06;1.687460542194305080e-01;5.270957301706696851e-01;7.593914799012879691e-01;1.696735700028245142e-01
8.380014907614373454e-02;8.746881709538878644e-06;1.687460542194305080e-01;7.388404642690562518e-01;4.562062717538706291e-01;8.380144448285943570e-02;2.477667390247140165e-06;1.687460542194305080e-01;2.412287936234474572e-01;3.070382257041892049e-01;1.692996039729365854e-01
8.380015369434951067e-02;5.172390451226557600e-06;1.687460542194305080e-01;2.449233582314891133e-01;1.705702454946510516e-01;8.380389675011802597e-02;5.310936623776766080e-07;1.687460542194305080e-01;3.744640298009491719e-01;3.730785680729336584e-01;1.693095706955309032e-01
8.380478344562394821e-02;9.185611256719010639e-06;1.687460542194305080e-01;7.058202930846840806e-01;3.183528298163167958e-01;8.379647298435873026e-02;1.086201994761842890e-05;1.687460542194305080e-01;6.231544099797523550e-01;3.294365236404416808e-01;1.696590286786092139e-01
8.379623052855633691e-02;6.853417347907182271e-06;1.687460542194305080e-01;5.354085005387634322e-01;2.804835425838899110e-01;8.380331254708937860e-02;1.281552098394640933e-06;1.687460542194305080e-01;6.402417712919449277e-01;5.571140676110080125e-01;1.696537665326719735e-01
8.380007749395446126e-02;9.222556902804591677e-06;1.687460542194305080e-01;3.502184495606758818e-01;4.603626569379174471e-01;8.379590263594736965e-02;6.488579092570067765e-07;1.687460542194305080e-01;6.097616132756014107e-01;3.460620643766291193e-01;1.696165960285230812e-01
8.379354042370110167e-02;4.777533858754593910e-06;1.687460542194305080e-01;1.802684775907603676e-01;2.359178569993876373e-01;8.380067786070326263e-02;5.080026336029012882e-06;1.687460542194305080e-01;4.024041746492641458e-01;4.024041746492641458e-01;1.695170670960614578e-01
8.380502821052923657e-02;6.359269331582271692e-06;1.687460542194305080e-01;7.769406617894857314e-01;7.854843424455821843e-01;8.380270756213481498e-02;2.907160525930487867e-06;1.687460542194305080e-01;8.471373893422770029e-01;9.438888000153675684e-01;1.691243615492185326e-01
8.379580103542065561e-02;5.927467093024727811e-06;1.687460542194305080e-01;2.456160890954969256e-01;3.721549269209231681e-01;8.379529534188992490e-02;9.028592260748646605e-07;1.687460542194305080e-01;7.697824428614051806e-01;4.896882635142480455e-01;1.691739798522330918e-01
8.379827870281091051e-02;2.491522007525130874e-06;1.687460542194305080e-01;2.375342290154058289e-01;8.533719671183472855e-01;8.380202175857943969e-02;1.406243653929373696e-06;1.687460542194305080e-01;8.577592625903966983e-01;8.203517959339751142e-01;1.691502484377578330e-01
8.379413155403839242e-02;5.895139652687539979e-06;1.687460542194305080e-01;2.003576726469868119e-01;5.026192396423937447e-01;8.379921158037445528e-02;3.461345217148568542e-06;1.687460542194305080e-01;5.589613499150288822e-01;3.081927771442022346e-01;1.693279968558176751e-01
8.379935474475301571e-02;1.030783525643316228e-05;1.687460542194305080e-01;5.104701894344823021e-01;2.125959179111247266e-01;8.379730426139554711e-02;6.629434368552316887e-06;1.687460542194305080e-01;4.956919310023156222e-01;2.028976858150154106e-01;1.691221029113512686e-01
8.379249901830221336e-02;9.171756639441020354e-06;1.687460542194305080e-01;5.615013630830574254e-01;9.699816625596616726e-01;8.379805010162579004e-02;5.149299422254896142e-07;1.687460542194305080e-01;6.157652807636689873e-01;3.197382915443323648e-01;1.697105968448642532e-01
8.379686322274546018e-02;7.744731059578251450e-06;1.687460542194305080e-01;6.065288692435648610e-01;3.289747030644364911e-01;8.380470955433179381e-02;5.119281084988789675e-06;1.687460542194305080e-01;6.074525103955753513e-01;3.241255870163818331e-01;1.696262270348267154e-01
8.380522448427403515e-02;7.155909825181601243e-06;1.687460542194305080e-01;6.836529054364343105e-01;2.220632397192314755e-01;8.380372356740202477e-02;1.821882172334730689e-06;1.687460542194305080e-01;7.707060840134154489e-01;5.190138700905785329e-01;1.692265043482360232e-01
8.380496586475147391e-02;4.918389134178999204e-07;1.687460542194305080e-01;6.984311638686008239e-01;3.548366553207279450e-01;8.379939399950198098e-02;3.336653661613835568e-06;1.687460542194305080e-01;5.716614157551719311e-01;2.280669072072991355e-01;1.693923329944040379e-01
8.379943325425093237e-02;6.548615767725753488e-06;1.687460542194305080e-01;8.365155160941573076e-01;8.905485234867663857e-01;8.379358660575869644e-02;4.435786632520398146e-06;1.687460542194305080e-01;6.654109926842286526e-01;7.817897778375404449e-01;1.693997657573225180e-01
8.379853270412772337e-02;1.052258182425842973e-05;1.687460542194305080e-01;6.626400692281974036e-01;3.442147820726083052e-01;8.380351805724568781e-02;5.618047307094906670e-06;1.687460542194305080e-01;7.954134848296939841e-01;3.707694651929075991e-01;1.694287314319710969e-01
8.379850037668740148e-02;4.599732936982093434e-06;1.687460542194305080e-01;6.910420346525175672e-01;2.089013533030830705e-01;8.379445482844159743e-02;5.659611158928879219e-06;1.687460542194305080e-01;6.000633811794920947e-01;7.205985515168507050e-01;1.691826047340328487e-01
8.379752362616915695e-02;1.002843380793351915e-05;1.687460542194305080e-01;4.596699260739096626e-01;4.550517203138575995e-01;8.380071711545221402e-02;2.392230583704998464e-06;1.687460542194305080e-01;4.227242799934932127e-01;7.478459655011578944e-01;1.694901895409073600e-01
8.379572714412848733e-02;8.871573265040796292e-06;1.687460542194305080e-01;5.162429466345472839e-01;4.594390157859070123e-01;8.379929470807812031e-02;3.754601282893388740e-06;1.687460542194305080e-01;6.328526420758616711e-01;9.316505547512295982e-01;1.693271615400803176e-01
8.379508521352785344e-02;6.294614450940709237e-06;1.687460542194305080e-01;5.063138042504353731e-01;7.162112560448011811e-01;8.380282301727880190e-02;1.512462386404909123e-06;1.687460542194305080e-01;4.742172742180736922e-01;9.928417810719192271e-01;1.696830138929014131e-01
8.380248588825831013e-02;7.227492014478566715e-06;1.687460542194305080e-01;4.947682898503052429e-01;4.626717598179434510e-01;8.379858350439108039e-02;1.078351044940354584e-06;1.687460542194305080e-01;6.176125630676898570e-01;4.474316808097716924e-01;1.694216966942039271e-01
8.380126899104055338e-02;1.295637625979739990e-05;1.687460542194305080e-01;6.250016922837731137e-01;6.076834206835779462e-01;8.379412924493551129e-02;1.058261849915159983e-05;1.687460542194305080e-01;7.150567046047882069e-01;9.330360164792451672e-01;1.695445336391722124e-01
8.379241358149565333e-02;6.638670780049101604e-06;1.687460542194305080e-01;5.651959276910990537e-01;8.452901070382561333e-01;8.380409071475992955e-02;1.022239844985820737e-05;1.687460542194305080e-01;8.478301202062848985e-01;5.552667853069871429e-01;1.700600549967916653e-01
8.380315090988776916e-02;2.214429661932497988e-06;1.687460542194305080e-01;3.536821038807149709e-01;1.989722109189711596e-01;8.379951407285173015e-02;1.040943578312749087e-05;1.687460542194305080e-01;8.279718354380609657e-01;5.187829598025758271e-01;1.695573874835742678e-01
8.379615663726418251e-02;1.205582613659673280e-05;1.687460542194305080e-01;2.673216561677415615e-01;9.371924016632920962e-01;8.379678471324754352e-02;7.458402302357576986e-07;1.687460542194305080e-01;5.765105318032265336e-01;5.702759540271563621e-01;1.697326676636726761e-01
8.379793002827602699e-02;4.216421858913925120e-06;1.687460542194305080e-01;8.007244214537538873e-01;6.293889877558226376e-01;8.379661383963442345e-02;1.620990221754640518e-06;1.687460542194305080e-01;2.026667755270128435e-01;7.843297910055690991e-01;1.689965536974690763e-01
8.379484275772543234e-02;1.390772664639445577e-05;1.687460542194305080e-01;8.182736033419516497e-01;7.222149235328688688e-01;8.380305854577257962e-02;7.218255602948967942e-06;1.687460542194305080e-01;2.853326586319445690e-01;8.930885366547949289e-01;1.698136231754581726e-01
8.379277149244206135e-02;1.322423219389325019e-05;1.687460542194305080e-01;3.677676314488737552e-01;2.520815771595698029e-01;8.379326564045838643e-02;3.602200492835488405e-06;1.687460542194305080e-01;7.381477334050484673e-01;8.822357531186726387e-01;1.695816605140050559e-01
8.379579179900911723e-02;4.294931356833478601e-07;1.687460542194305080e-01;3.843931721850611383e-01;6.880402009084837234e-01;8.379490510350319499e-02;2.489212904650935118e-06;1.687460542194305080e-01;5.107010997224847859e-01;3.640730668408320714e-01;1.689312220527903474e-01
8.379432551868030987e-02;1.263541095949659829e-05;1.687460542194305080e-01;4.578226437698887930e-01;2.583161549356400855e-01;8.379882596019347374e-02;9.060919701217091298e-06;1.687460542194305080e-01;2.560070520556140261e-01;3.698458240408971642e-01;1.693160680726262524e-01
8.379780995492627782e-02;8.123423931930843155e-06;1.687460542194305080e-01;5.351775902507607263e-01;5.139338437545213356e-01;8.380467029958282854e-02;7.880968129516779377e-06;1.687460542194305080e-01;7.219840132448662740e-01;3.666130800088607256e-01;1.694861042896961545e-01
8.379693942314049571e-02;9.825232754479232169e-06;1.687460542194305080e-01;5.252484478666488155e-01;8.044189860617955157e-01;8.379822559344467237e-02;1.200733497535262684e-07;1.687460542194305080e-01;3.389038454485484020e-01;6.169198322036820725e-01;1.695990780050800339e-01
8.380145833747670858e-02;2.094356312178971428e-06;1.687460542194305080e-01;7.977225877097199325e-01;8.448282864622510546e-01;8.380016062165814017e-02;7.744731059578251450e-06;1.687460542194305080e-01;4.012496232092511717e-01;3.564530273367462199e-01;1.692464868469510386e-01
8.379579872631776061e-02;1.260539262203360621e-05;1.687460542194305080e-01;3.823149795930377848e-01;3.345165499764989891e-01;8.379573176233424958e-02;4.895298105633924291e-06;1.687460542194305080e-01;5.065447145384380789e-01;9.563579555675081334e-01;1.694096747519121537e-01
8.379961336427556307e-02;2.172865810098525015e-06;1.687460542194305080e-01;3.174291886643063609e-01;6.889638420604942137e-01;8.379892294251443940e-02;3.170398254245130044e-06;1.687460542194305080e-01;7.621624033573192181e-01;8.817739325426674490e-01;1.688403811699279999e-01
8.379586569030129939e-02;4.410386500543283860e-07;1.687460542194305080e-01;6.300817186198305331e-01;9.655943670876122598e-01;8.379962952799573095e-02;6.181468409809771215e-06;1.687460542194305080e-01;2.359178569993876373e-01;5.441830914828621468e-01;1.693836759685493076e-01
8.379916308921396551e-02;8.922373528404367615e-06;1.687460542194305080e-01;2.982636347600903792e-01;3.086545977202074797e-01;8.380123666360023149e-02;4.976116706427673633e-06;1.687460542194305080e-01;8.235845399660115529e-01;6.499400033880542438e-01;1.691433112248187653e-01
8.379653763923937404e-02;5.715029628040842900e-06;1.687460542194305080e-01;3.703076446169023539e-01;7.194440000768377308e-01;8.379848883117299585e-02;3.556018435220309017e-06;1.687460542194305080e-01;7.455368626211318350e-01;4.007878026332459820e-01;1.690128714591479231e-01
8.379549623384048573e-02;3.870056426898522941e-06;1.687460542194305080e-01;5.730468774831875001e-01;7.342222585090042442e-01;8.379479426656495644e-02;3.574491258279506564e-06;1.687460542194305080e-01;7.379168231170459835e-01;8.000316905897459918e-01;1.688053375312565940e-01
8.380155993800343650e-02;4.348040723071245786e-06;1.687460542194305080e-01;5.725850569071823104e-01;8.644556609424722815e-01;8.379856964977380751e-02;8.414370894801466750e-06;1.687460542194305080e-01;4.504335145538055363e-01;3.546057450327254612e-01;1.692146139488251155e-01
8.379342958676286313e-02;9.915287766802581980e-06;1.687460542194305080e-01;7.210603720928558946e-01;2.950308907280538850e-01;8.380140984631623269e-02;1.313879538731829401e-06;1.687460542194305080e-01;3.823149795930377848e-01;2.003576726469868119e-01;1.698952529786300902e-01
8.379245976355326198e-02;1.094514765131918974e-05;1.687460542194305080e-01;3.379802042965380227e-01;5.326375770827320721e-01;8.379944018155957575e-02;4.216421858913925120e-06;1.687460542194305080e-01;5.203993318185942130e-01;8.150408593099152110e-01;1.697035704950276003e-01
8.379747282590578605e-02;1.893464361598881470e-06;1.687460542194305080e-01;4.940755589862974029e-01;5.855160330353281761e-01;8.380447864404377833e-02;1.655626764966024953e-06;1.687460542194305080e-01;3.181219195283142009e-01;5.681977614351328976e-01;1.695022625703721808e-01
8.379678009504176739e-02;1.327965066300521302e-05;1.687460542194305080e-01;1.738029895266874902e-01;6.894256626364994034e-01;8.379473653899295604e-02;9.836778268686141090e-07;1.687460542194305080e-01;5.670432099951199234e-01;8.342064132141312482e-01;1.698413857712290365e-01
8.380192939446423628e-02;1.277164802940231216e-05;1.687460542194305080e-01;8.312045794700974044e-01;2.001267623589841893e-01;8.379727193395522522e-02;1.207660806223479705e-06;1.687460542194305080e-01;2.971090833200773496e-01;6.764946865083535377e-01;1.698757658746183896e-01
8.379779148210322881e-02;4.879134385481737403e-06;1.687460542194305080e-01;5.538813235789715739e-01;3.010345582161215727e-01;8.379787691890978885e-02;3.091888756325576881e-06;1.687460542194305080e-01;6.956602404125695749e-01;9.889163061758750040e-01;1.688824227523489929e-01
8.379846112193843621e-02;6.119122632042405363e-07;1.687460542194305080e-01;3.183528298163167958e-01;5.028501499303963396e-01;8.380375589484234666e-02;1.699499719674193894e-06;1.687460542194305080e-01;6.014488429075076636e-01;6.284653466038121472e-01;1.693196302587465785e-01
8.379749129872883506e-02;7.389129215803551043e-07;1.687460542194305080e-01;4.635954009699538858e-01;2.382269598794136689e-01;8.380156224710630375e-02;3.029542978591024662e-06;1.687460542194305080e-01;7.584678387492774787e-01;7.852534321575794785e-01;1.692194805454526052e-01
8.380300774550920873e-02;7.520748080223386913e-06;1.687460542194305080e-01;1.791139261507473379e-01;7.737079177574492928e-01;8.379901068842389444e-02;1.024779858153999218e-05;1.687460542194305080e-01;5.044665219464145034e-01;5.324066667947294773e-01;1.692294507232981193e-01
8.379666463989778047e-02;5.063862615876825994e-06;1.687460542194305080e-01;6.159961910516716932e-01;6.238471408437601395e-01;8.380198481293335555e-02;5.980576459262495737e-06;1.687460542194305080e-01;5.561904264589976332e-01;5.887487770673645038e-01;1.693201469389002956e-01
8.379435784612063176e-02;5.657302056054683463e-06;1.687460542194305080e-01;6.508636445400647341e-01;9.609761613275601411e-01;8.380021373102437832e-02;1.015774356921664406e-05;1.687460542194305080e-01;6.277726157398044737e-01;9.161795654550551893e-01;1.694875840397787325e-01
8.380290614498248081e-02;1.217820858925726874e-05;1.687460542194305080e-01;4.259570240255295959e-01;5.730468774831875001e-01;8.380003593010261487e-02;8.509044112873208072e-06;1.687460542194305080e-01;2.987254553360955689e-01;7.048966519326737012e-01;1.691797468540260085e-01
8.379561861629312991e-02;8.151133166257124060e-07;1.687460542194305080e-01;3.377492940085354278e-01;6.146107293236560132e-01;8.380086489803655059e-02;5.271681875079504490e-06;1.687460542194305080e-01;5.931360725394140276e-01;9.704434831356668623e-01;1.694285473880907944e-01
8.380128053655494513e-02;7.890204541046378151e-06;1.687460542194305080e-01;3.400583968885614317e-01;4.668281450019902690e-01;8.379955332760068154e-02;7.756276573982047673e-06;1.687460542194305080e-01;7.531569021252175755e-01;4.869173400582167965e-01;1.689153901180102113e-01
8.380123666360023149e-02;1.016697998074624284e-05;1.687460542194305080e-01;3.241255870163818331e-01;4.848391474661933320e-01;8.379483813951968396e-02;9.114029067454860070e-06;1.687460542194305080e-01;7.831752395655561250e-01;9.891472164638777098e-01;1.694406003130819460e-01
8.379954870939491929e-02;6.867271965185173404e-06;1.687460542194305080e-01;6.097616132756014107e-01;1.781902849987369308e-01;8.379527225086111364e-02;6.052158648526646306e-06;1.687460542194305080e-01;6.037579457875337230e-01;8.037262551977877312e-01;1.692039932115619316e-01
8.380367507624153500e-02;7.289837792213118511e-06;1.687460542194305080e-01;6.855001877404551802e-01;3.042673022481580114e-01;8.380519908414235664e-02;7.502275257197003422e-06;1.687460542194305080e-01;4.248024725855166217e-01;9.665180082396226391e-01;1.688934781500690263e-01
8.380535379403532270e-02;7.488420639919012290e-06;1.687460542194305080e-01;7.991080494377356125e-01;3.174291886643063609e-01;8.380018833089269981e-02;3.405926748036604861e-06;1.687460542194305080e-01;5.855160330353281761e-01;2.991872759121008141e-01;1.694027532343446718e-01
8.379651685731345778e-02;1.030552615352615246e-05;1.687460542194305080e-01;7.753242897734675676e-01;3.800058767130117254e-01;8.379918848934564402e-02;3.200416591708122544e-06;1.687460542194305080e-01;7.843297910055690991e-01;3.236637664403765879e-01;1.694220232077433275e-01
8.379971034659652873e-02;5.904376064217138753e-06;1.687460542194305080e-01;7.346840790850094338e-01;7.224458338208715746e-01;8.380025760397910584e-02;3.549091126597720903e-06;1.687460542194305080e-01;8.254318222700323116e-01;8.399791704141963411e-01;1.689413810426551033e-01
8.379544543357712871e-02;4.084802994756603608e-06;1.687460542194305080e-01;2.160595722311637878e-01;6.746474042043326680e-01;8.379652609372496841e-02;7.874040820861378053e-06;1.687460542194305080e-01;6.208453070997264067e-01;7.072057548126997606e-01;1.690811931516952304e-01
8.380202406768230694e-02;7.396056524721468418e-06;1.687460542194305080e-01;7.245240264128949281e-01;8.695356872785294788e-01;8.379695096865490134e-02;8.266588310491958350e-06;1.687460542194305080e-01;8.568356214383863190e-01;6.328526420758616711e-01;1.692923692991779583e-01
8.379778686389746656e-02;7.971023141840127493e-06;1.687460542194305080e-01;7.667806091173712257e-01;4.303443194975790642e-01;8.379978885609444539e-02;5.682702187736469124e-06;1.687460542194305080e-01;7.998007803017435080e-01;8.318973103341051889e-01;1.690247777750062963e-01
8.379648222077026865e-02;5.571865249479726858e-06;1.687460542194305080e-01;2.700925796237728105e-01;3.765422223929726919e-01;8.379823021165044850e-02;7.296765100868521528e-06;1.687460542194305080e-01;2.834853763279237548e-01;4.347316149696285326e-01;1.689707108623623999e-01
8.379318251275470752e-02;7.389129213834692044e-08;1.687460542194305080e-01;5.330993976587373728e-01;2.728635030798040595e-01;8.379367204256525647e-02;9.670522861547136502e-06;1.687460542194305080e-01;2.324542026793486038e-01;2.125959179111247266e-01;1.695793722051073260e-01
8.379774299094275292e-02;5.442555488196601949e-06;1.687460542194305080e-01;6.737237630523223997e-01;7.494623375171760582e-01;8.380332178350088923e-02;5.370973298932451380e-06;1.687460542194305080e-01;7.898716379176314861e-01;3.772349532569804764e-01;1.693433293799774531e-01
8.379318944006333703e-02;8.010277890799904287e-06;1.687460542194305080e-01;7.774024823654910321e-01;5.081610865544562428e-01;8.379858581349396152e-02;2.840196542152214770e-07;1.687460542194305080e-01;5.107010997224847859e-01;3.148891754962777068e-01;1.696359562263401732e-01
8.380294309062857883e-02;5.472573825659594872e-06;1.687460542194305080e-01;3.416747689045796510e-01;8.088062815338449285e-01;8.379786999160114547e-02;9.199465873997000924e-06;1.687460542194305080e-01;2.527743080235775874e-01;6.330835523638642659e-01;1.693774782739135565e-01
8.379260523703468966e-02;1.426332848990664097e-05;1.687460542194305080e-01;8.291263868780740509e-01;8.265863737100452857e-01;8.379956718221796830e-02;7.481493331263610119e-06;1.687460542194305080e-01;3.961695968731939188e-01;6.450908873399996413e-01;1.697048482239937317e-01
8.380294770883434108e-02;4.417313809461200599e-06;1.687460542194305080e-01;6.721073910363041248e-01;4.532044380098367853e-01;8.380471186343467493e-02;6.580943208062941320e-06;1.687460542194305080e-01;5.785887243952501091e-01;5.959069959954452766e-01;1.689979463463223974e-01
8.380034534988853312e-02;1.071654646618311625e-05;1.687460542194305080e-01;2.650125532877155576e-01;6.783419688123744073e-01;8.379933396282708558e-02;7.349874467106288607e-06;1.687460542194305080e-01;5.748941597872083697e-01;2.433069862154708940e-01;1.690432065613991508e-01
8.379736198896754751e-02;7.218255602948967942e-06;1.687460542194305080e-01;3.631494256888216920e-01;4.444298470657378486e-01;8.379685629543681680e-02;1.343897876162007420e-06;1.687460542194305080e-01;2.098249944550935053e-01;3.132728034802595429e-01;1.692491583107992026e-01
8.379561168898448653e-02;9.495031042648831781e-06;1.687460542194305080e-01;3.670749005848659152e-01;1.839630421988019959e-01;8.379778455479458543e-02;1.040943578312749087e-05;1.687460542194305080e-01;4.726009022020553618e-01;5.882869564913593141e-01;1.689779306873596953e-01
8.379531612381584116e-02;6.211486747239949235e-06;1.687460542194305080e-01;5.086229071304614324e-01;4.629026701059460458e-01;8.380360811225801010e-02;8.442080129357449014e-06;1.687460542194305080e-01;3.421365894805847852e-01;4.451225779297456886e-01;1.696661498932109657e-01
8.379447099216175143e-02;1.035632641688972379e-05;1.687460542194305080e-01;6.741855836283274783e-01;2.248341631752626690e-01;8.380005902113141225e-02;8.589862713666957414e-06;1.687460542194305080e-01;5.929051622514114328e-01;3.550675656087305954e-01;1.693639311822387195e-01
